;ev_load_shifting_z1;ev_load_shifting_z2;ev_load_shifting_z3;ev_load_shifting_z4;ev_load_shifting_z5;ev_load_shifting_z6
;4671.624685;4556.516156;1771.976255;3062.43678;4752.72942;2534.6973
;3936.762375;4051.40582;1515.45408;2614.849866;4080.17337;1980.72222
;3096.919735;3388.448504;1183.9485;1970.952902;3219.301626;1384.9377
;2287.071475;2504.505416;880.068385;1429.137164;2358.429882;1087.04544
;1852.152965;1841.5481;714.315595;1115.041084;1901.091768;883.22442
;1567.206355;1431.145952;615.65322;950.140642;1632.069348;872.77206
;1567.206355;1262.77584;623.54621;981.55025;1614.13452;904.12914
;1657.189495;1283.822104;694.58312;1232.827114;1667.939004;1186.34286
;2212.085525;1631.08546;1116.858085;2018.067314;2197.01643;2257.70976
;4086.734275;2925.430696;1689.09986;2983.91276;3891.857676;2816.91102
;5159.03336;4156.63714;1925.88956;3321.566046;4985.882184;2958.01788
;5219.02212;4524.94676;1925.88956;3321.566046;5129.360808;2654.89944
;4656.627495;4377.622912;1779.869245;3125.255996;4725.827178;2660.12562
;4589.14014;4209.2528;1835.120175;3211.632418;4842.40356;2654.89944
;4604.13733;4303.960988;1839.06667;3195.927614;4896.208044;2696.70888
;4611.635925;4303.960988;1823.28069;3140.9608;4905.175458;2503.34022
;4319.19072;4146.114008;1716.725325;2968.207956;4618.21821;2440.62606
;4259.20196;3956.697632;1720.67182;3015.322368;4564.413726;2686.25652
;4551.647165;4072.452084;1862.74564;3172.370408;4833.436146;2921.43462
;5039.05584;4346.053516;1973.2475;3345.123252;5254.904604;3208.87452
;5331.501045;4503.900496;2127.160805;3659.219332;5586.698922;3407.46936
;5533.96311;4966.918304;2154.78627;3682.776538;5766.047202;3140.93418
;5114.04179;4882.733248;2044.28441;3494.31889;5272.839432;3198.42216
;4979.06708;4703.840004;2008.765955;3384.385262;5120.393394;2942.33934
;4679.12328;4524.94676;1775.92275;3023.17477;4743.762006;2419.72134
;3951.759565;3998.79016;1511.507585;2583.440258;4080.17337;1891.87716
;3119.41552;3346.355976;1180.002005;1978.805304;3210.334212;1369.25916
;2287.071475;2493.982284;872.175395;1421.284762;2394.299538;1087.04544
;1852.152965;1831.024968;706.422605;1115.041084;1963.863666;877.99824
;1574.70495;1420.62282;611.706725;957.993044;1676.906418;872.77206
;1574.70495;1273.298972;619.599715;989.402652;1658.97159;898.90296
;1679.68528;1304.868368;690.636625;1248.531918;1694.841246;1170.66432
;2257.077095;1662.654856;1097.12561;2025.919716;2259.788328;2215.90032
;4281.697745;2925.430696;1669.367385;2991.765162;3936.694746;2806.45866
;5361.495425;4167.160272;1917.99657;3329.418448;5048.654082;2952.7917
;5421.484185;4545.993024;1925.88956;3298.00884;5219.034948;2654.89944
;4784.10361;4346.053516;1795.655225;3109.551192;4824.468732;2681.03034
;4679.12328;4177.683404;1846.95966;3188.075212;4932.0777;2691.4827
;4649.1289;4293.437856;1835.120175;3180.22281;4967.947356;2754.19686
;4619.13452;4282.914724;1815.3877;3125.255996;4976.91477;2592.18528
;4304.19353;4135.590876;1696.99285;2952.503152;4689.957522;2529.47112
;4251.703365;3925.128236;1700.939345;2991.765162;4636.153038;2775.10158
;4566.644355;4051.40582;1835.120175;3172.370408;4905.175458;2973.69642
;5106.543195;4314.48412;1937.729045;3313.713644;5308.709088;3193.19598
;5413.98559;4461.807968;2119.267815;3619.957322;5604.63375;3402.24318
;5646.442035;4924.825776;2154.78627;3643.514528;5783.98203;3120.02946
;5219.02212;4830.117588;2048.230905;3470.761684;5281.806846;3078.22002
;5099.0446;4672.270608;2020.60544;3360.828056;5138.328222;2905.75608
;4821.596585;4493.377364;1831.17368;3031.027172;4716.859764;2545.14966
;4011.748325;4019.836424;1570.70501;2614.849866;4116.043026;2012.0793
;3156.908495;3377.925372;1207.62747;1986.657706;3255.171282;1421.52096
;2309.56726;2504.505416;891.90787;1436.989566;2412.234366;1118.40252
;1867.150155;1852.071232;722.208585;1130.745888;1972.83108;904.12914
;1574.70495;1441.669084;623.54621;965.845446;1676.906418;893.67678
;1582.203545;1283.822104;631.4392;997.255054;1641.036762;925.03386
;1687.183875;1315.3915;706.422605;1240.679516;1685.873832;1202.0214
;2257.077095;1662.654856;1128.69757;2041.62452;2232.886086;2242.03122
;4386.678075;2957.000092;1712.77883;2999.617564;3891.857676;2827.36338
;5458.97716;4188.206536;1953.515025;3321.566046;4958.979942;2973.69642
;5503.96873;4524.94676;1945.622035;3290.156438;5102.458566;2649.67326
;4919.07832;4335.530384;1803.548215;3109.551192;4707.89235;2691.4827
;4821.596585;4188.206536;1858.799145;3172.370408;4806.533904;2686.25652
;4836.593775;4261.86846;1843.013165;3172.370408;4815.501318;2728.06596
;4866.588155;4261.86846;1823.28069;3085.993986;4824.468732;2560.8282
;4499.157;4093.498348;1704.88584;2928.945946;4537.511484;2461.53078
;4439.16824;3893.55884;1704.88584;2952.503152;4492.674414;2686.25652
;4739.11204;3988.267028;1831.17368;3140.9608;4770.664248;2895.30372
;5234.01931;4272.391592;1949.56853;3313.713644;5174.197878;3177.51744
;5496.470135;4472.3311;2135.053795;3635.662126;5514.95961;3402.24318
;5713.92939;4956.395172;2178.46524;3674.924136;5703.275304;3120.02946
;5256.515095;4861.686984;2064.016885;3502.171292;5219.034948;3099.12474
;5136.537575;4703.840004;2040.337915;3384.385262;5138.328222;2921.43462
;4881.585345;4524.94676;1783.81574;3038.879574;4761.696834;2487.66168
;3974.25535;4019.836424;1523.34707;2591.29266;4098.108198;1965.04368
;3096.919735;3356.879108;1187.894995;1963.1005;3255.171282;1379.71152
;2294.57007;2483.459152;880.068385;1413.43236;2385.332124;1081.81926
;1859.65156;1809.978704;714.315595;1099.33628;1936.961424;872.77206
;1574.70495;1410.099688;619.599715;934.435838;1650.004176;857.09352
;1574.70495;1252.252708;631.4392;973.697848;1641.036762;883.22442
;1672.186685;1283.822104;702.47611;1224.974712;1712.776074;1165.43814
;2227.082715;1631.08546;1132.644065;2002.36251;2250.820914;2231.57886
;4296.694935;2925.430696;1712.77883;2976.060358;3954.629574;2806.45866
;5383.99121;4146.114008;1953.515025;3313.713644;5030.719254;2984.14878
;5481.472945;4503.900496;1965.35451;3290.156438;5138.328222;2681.03034
;4889.08394;4335.530384;1807.49471;3085.993986;4707.89235;2654.89944
;4799.1008;4135.590876;1850.906155;3156.665604;4770.664248;2681.03034
;4836.593775;4240.822196;1843.013165;3133.108398;4815.501318;2722.83978
;4821.596585;4219.775932;1795.655225;3062.43678;4797.56649;2508.5664
;4521.652785;4040.882688;1689.09986;2897.536338;4519.576656;2440.62606
;4454.16543;3851.466312;1696.99285;2921.093544;4465.772172;2639.2209
;4754.10923;3946.1745;1819.334195;3093.846388;4743.762006;2858.72046
;5264.01369;4230.299064;1949.56853;3274.451634;5156.26305;3161.8389
;5443.97997;4430.238572;2111.374825;3580.695312;5514.95961;3381.33846
;5608.94906;4872.210116;2131.1073;3604.252518;5667.405648;3104.35092
;5144.03617;4766.978796;2020.60544;3431.499674;5156.26305;3083.4462
;5024.05865;4619.654948;2016.658945;3352.975654;5021.75184;2958.01788
;4829.09518;4482.854232;1752.24378;3031.027172;4707.89235;2414.49516
;4064.23849;4009.313292;1507.56109;2591.29266;4107.075612;1886.65098
;3194.40147;3346.355976;1191.84149;1963.1005;3255.171282;1416.29478
;2369.55602;2483.459152;923.47983;1468.399174;2466.03885;1212.47376
;2002.124865;1925.733156;777.459515;1193.565104;2089.407462;945.93858
;1582.203545;1515.331008;651.171675;934.435838;1632.069348;846.64116
;1454.72743;1231.206444;588.027755;793.092602;1479.62331;679.4034
;1267.262555;1010.220672;536.72332;761.682994;1246.470546;763.02228
;1439.73024;999.69754;789.299;1177.8603;1407.883998;1306.545
;2647.004035;1652.131724;1160.26953;2010.214912;2349.462468;2231.57886
;4229.20758;2841.24564;1775.92275;3148.813202;3838.053192;3407.46936
;6051.366165;4503.900496;2352.11102;3973.315412;5434.252884;3564.25476
;6276.324015;5356.274188;2454.71989;4130.363452;5721.210132;3841.2423
;6471.287485;5619.352488;2604.6867;4318.8211;6026.102208;3642.64746
;6171.343685;5724.583808;2513.917315;4193.182668;5721.210132;3945.7659
;6463.78889;5714.060676;2561.275255;4232.444678;5990.232552;3611.29038
;5953.88443;5587.783092;2375.78999;3989.020216;5559.79668;3574.70712
;5856.402695;5335.227924;2371.843495;3996.872618;5505.992196;3715.81398
;6066.363355;5387.843584;2431.04092;3981.167814;5640.503406;3700.13544
;6186.340875;5387.843584;2434.987415;3918.348598;5694.30789;3600.83802
;5856.402695;5177.380944;2434.987415;4020.429824;5559.79668;4029.38478
;6396.301535;5503.598036;2581.00773;4224.592276;6178.548246;4045.06332
;6328.81418;5693.014412;2549.43577;4153.920658;6106.808934;3825.56376
;5961.383025;5514.121168;2423.14793;3902.643794;5730.177546;3741.94488
;5646.442035;5261.566;2040.337915;3407.942468;5398.383228;2628.76854
;4139.22444;4346.053516;1558.865525;2599.145062;4169.84751;2080.01964
;3246.891635;3377.925372;1180.002005;1955.248098;3282.073524;1343.12826
;2204.58693;2588.690472;990.570245;1350.613144;2466.03885;1102.72398
;1747.172635;1715.270516;820.87096;1028.664662;2008.700736;945.93858
;1507.217595;1336.437764;730.101575;840.207014;1748.64573;820.51026
;1312.254125;1083.882596;674.850645;738.125788;1533.427794;810.0579
;1312.254125;978.651276;706.422605;832.354612;1533.427794;940.7124
;1529.71338;1125.975124;891.90787;1177.8603;1775.547972;1327.44972
;2219.58412;1641.608592;1176.05551;1782.495254;2564.680404;1938.91278
;3321.877585;2504.505416;1614.116455;2638.407072;3488.324046;2858.72046
;4671.624685;3756.758124;2075.85637;3384.385262;4743.762006;3151.38654
;5099.0446;4619.654948;2237.662665;3714.186146;5210.067534;3423.1479
;5353.99683;5072.149624;2411.308445;4028.282226;5721.210132;3496.31442
;5376.492615;5408.889848;2395.522465;4075.396638;5721.210132;3548.57622
;5316.503855;5461.505508;2356.057515;4083.24904;5801.916858;3428.37408
;5061.551625;5419.41298;2265.28813;4075.396638;5694.30789;3407.46936
;5016.560055;5429.936112;2285.020605;4216.739874;5792.949444;3731.49252
;5368.99402;5735.10694;2379.736485;4310.968698;6169.580832;3501.5406
;5196.526335;5714.060676;2245.555655;3879.086588;5945.395482;3417.92172
;5144.03617;5135.288416;2320.53906;3926.201;5344.578744;3600.83802
;5361.495425;5324.704792;2399.46896;3989.020216;5766.047202;3799.43286
;5541.461705;5408.889848;2486.29185;4051.839432;6053.00445;3940.53972
;5526.464515;5524.6443;2415.25494;3831.972176;5981.265138;3370.8861
;4596.638735;5030.057096;2056.123895;3282.304036;5039.686668;2858.72046
;3861.776425;4303.960988;1779.869245;2771.897906;4286.423892;2482.4355
;3261.888825;3662.049936;1472.042635;2104.443736;3560.063358;1405.84242
;2054.61503;2525.55168;935.319315;1209.269908;2250.820914;987.74802
;1589.70214;1515.331008;765.62003;934.435838;1784.515386;977.29566
;1552.209165;1252.252708;753.780545;910.878632;1757.613144;883.22442
;1454.72743;1168.067652;737.994565;934.435838;1650.004176;1045.236
;1732.175445;1283.822104;876.12189;1256.38432;1919.026596;1186.34286
;2152.096765;1641.608592;1254.98541;2057.329324;2358.429882;2414.49516
;4079.23568;3072.754544;1870.63863;3093.846388;4394.03286;2942.33934
;4934.07551;4293.437856;1965.35451;3188.075212;5129.360808;2519.01876
;4334.18791;4198.729668;1744.35079;2819.012318;4591.315968;2210.67414
;3786.790475;3704.142464;1590.437485;2646.259474;4196.749752;2174.09088
;3711.804525;3546.295484;1614.116455;2795.455112;4358.163204;2336.10246
;3899.2694;3798.850652;1657.5279;2928.945946;4672.022694;2231.57886
;3704.30593;3883.035708;1598.330475;2952.503152;4627.185624;2273.3883
;3674.31155;3956.697632;1618.06295;3109.551192;4779.631662;2430.1737
;3816.784855;4198.729668;1696.99285;3337.27085;5066.58891;2633.99472
;4056.739895;4503.900496;1791.70873;3541.433302;5416.318056;2921.43462
;4469.16262;4798.548192;1874.585125;3455.05688;5819.851686;2963.24406
;4641.630305;4598.608684;1992.979975;3557.138106;5272.839432;3046.86294
;4731.613445;4819.594456;2016.658945;3462.909282;5389.415814;2942.33934
;4536.649975;4630.17808;1977.193995;3337.27085;5192.132706;3005.0535
;4401.675265;4514.423628;1929.836055;3227.337222;5039.686668;2869.17282
;4034.24411;4325.007252;1768.02976;2921.093544;4627.185624;2492.88786
;3426.857915;3851.466312;1503.614595;2371.425404;3900.82509;1834.38918
;2579.51668;2988.569488;1187.894995;1703.971234;2887.507308;1442.42568
;2054.61503;2178.288324;958.998285;1256.38432;2241.8535;1024.33128
;1604.69933;1578.4698;793.245495;981.55025;1775.547972;1008.65274
;1582.203545;1315.3915;777.459515;950.140642;1748.64573;909.35532
;1484.72181;1220.683312;765.62003;973.697848;1650.004176;1081.81926
;1762.169825;1336.437764;903.747355;1303.498732;1919.026596;1233.37848
;2197.088335;1736.31678;1294.45036;2159.41055;2376.36471;2466.75696
;4124.22725;3199.032128;1886.42461;3180.22281;4429.902516;3020.73204
;4949.0727;4419.71544;1973.2475;3258.74683;5165.230464;2576.50674
;4349.1851;4261.86846;1736.4578;2866.12673;4591.315968;2257.70976
;3801.787665;3767.281256;1586.49099;2685.521484;4133.977854;2189.76942
;3726.801715;3609.434276;1614.116455;2834.717122;4250.554236;2357.00718
;3906.767995;3851.466312;1653.581405;2968.207956;4501.641828;2236.80504
;3741.798905;3935.651368;1594.38398;2983.91276;4358.163204;2252.48358
;3719.30312;3998.79016;1614.116455;3140.9608;4438.86993;2424.94752
;3884.27221;4240.822196;1689.09986;3345.123252;4698.924936;2639.2209
;4146.723035;4524.94676;1791.70873;3564.990508;5021.75184;2926.6608
;4604.13733;4861.686984;1886.42461;3486.466488;5416.318056;2989.37496
;4754.10923;4630.17808;1996.92647;3572.84291;5093.491152;3088.67238
;4784.10361;4840.64072;2016.658945;3478.614086;5236.969776;3005.0535
;4581.641545;4661.747476;1965.35451;3376.53286;5057.621496;2999.82732
;4439.16824;4493.377364;1914.050075;3203.780016;4950.012528;2900.5299
;4086.734275;4356.576648;1779.869245;2936.798348;4573.38114;2524.24494
;3479.34808;3861.989444;1523.34707;2363.573002;3864.955434;1839.61536
;2594.51387;3030.662016;1211.573965;1735.380842;2851.637652;1447.65186
;2069.61222;2178.288324;966.891275;1256.38432;2259.788328;1024.33128
;1619.69652;1578.4698;797.19199;981.55025;1775.547972;1013.87892
;1582.203545;1325.914632;777.459515;950.140642;1748.64573;914.5815
;1484.72181;1231.206444;769.566525;989.402652;1632.069348;1076.59308
;1769.66842;1357.484028;911.640345;1327.055938;1910.059182;1222.92612
;2204.58693;1736.31678;1290.503865;2167.262952;2358.429882;2477.20932
;4146.723035;3241.124656;1890.371105;3211.632418;4376.098032;3025.95822
;4949.0727;4440.761704;1965.35451;3266.599232;5174.197878;2607.86382
;4349.1851;4303.960988;1732.511305;2881.831534;4582.348554;2221.1265
;3794.28907;3788.32752;1586.49099;2716.931092;4116.043026;2174.09088
;3719.30312;3641.003672;1606.223465;2842.569524;4196.749752;2362.23336
;3906.767995;3861.989444;1645.688415;2991.765162;4429.902516;2247.2574
;3726.801715;3956.697632;1590.437485;2983.91276;4268.489064;2294.29302
;3719.30312;3998.79016;1610.16996;3180.22281;4331.260962;2487.66168
;3876.773615;4282.914724;1689.09986;3392.237664;4555.446312;2660.12562
;4131.725845;4588.085552;1803.548215;3596.400116;4851.370974;2916.20844
;4544.14857;4914.302644;1878.53162;3486.466488;5228.002362;2984.14878
;4619.13452;4640.701212;1961.408015;3494.31889;5021.75184;3041.63676
;4574.14295;4714.363136;1953.515025;3376.53286;5084.523738;2916.20844
;4371.680885;4493.377364;1914.050075;3274.451634;4815.501318;2968.47024
;4326.689315;4440.761704;1906.157085;3227.337222;4743.762006;2832.58956
;4034.24411;4325.007252;1771.976255;2913.241142;4429.902516;2466.75696
;3464.35089;3851.466312;1515.45408;2371.425404;3775.281294;1829.163
;2587.015275;2988.569488;1136.59056;1735.380842;2806.800582;1395.39006
;2069.61222;2241.427116;880.068385;1366.317948;2304.625398;1066.14072
;1702.181065;1757.363044;710.3691;1075.779074;1901.091768;867.54588
;1447.228835;1378.530292;631.4392;950.140642;1641.036762;888.4506
;1492.220405;1273.298972;655.11817;1028.664662;1676.906418;925.03386
;1619.69652;1357.484028;753.780545;1311.351134;1757.613144;1144.53342
;2159.59536;1715.270516;1187.894995;2245.786972;2286.69057;2477.20932
;4251.703365;3367.40224;1870.63863;3352.975654;4304.35872;3062.54148
;5211.523525;4682.79374;2008.765955;3486.466488;5380.4484;2670.57798
;4536.649975;4577.56242;1764.083265;3140.9608;4788.599076;2430.1737
;4109.23006;4156.63714;1649.63491;3038.879574;4483.707;2304.74538
;3929.26378;4040.882688;1653.581405;3148.813202;4483.707;2524.24494
;4154.22163;4261.86846;1712.77883;3282.304036;4761.696834;2424.94752
;3989.25254;4367.09978;1637.795425;3250.894428;4555.446312;2336.10246
;3764.29469;4314.48412;1578.598;3274.451634;4403.000274;2362.23336
;3749.2975;4377.622912;1570.70501;3337.27085;4438.86993;2398.81662
;3816.784855;4472.3311;1614.116455;3384.385262;4528.54407;2566.05438
;4154.22163;4598.608684;1677.260375;3305.861242;4779.631662;2785.55394
;4514.15419;4430.238572;1898.264095;3619.957322;4869.305802;3229.77924
;4979.06708;5009.010832;2048.230905;3722.038548;5461.155126;3078.22002
;4686.621875;4987.964568;1933.78255;3478.614086;5156.26305;2900.5299
;4304.19353;4651.224344;1815.3877;3243.042026;4770.664248;2748.97068
;3989.25254;4346.053516;1681.20687;2944.65075;4447.837344;2466.75696
;3471.849485;3925.128236;1456.256655;2449.949424;3882.890262;1766.44884
;2572.018085;3093.800808;1112.91159;1766.79045;2869.57248;1384.9377
;2054.61503;2304.565908;887.961375;1389.875154;2304.625398;1040.00982
;1672.186685;1778.409308;710.3691;1091.483878;1892.124354;846.64116
;1424.73305;1389.053424;627.492705;965.845446;1623.101934;862.3197
;1462.226025;1294.345236;655.11817;1044.369466;1641.036762;893.67678
;1589.70214;1378.530292;745.887555;1311.351134;1703.80866;1118.40252
;2114.60379;1725.793648;1183.9485;2245.786972;2223.918672;2419.72134
;4191.714605;3409.494768;1882.478115;3400.090066;4241.586822;3088.67238
;5204.02493;4745.932532;2036.39142;3564.990508;5326.643916;2717.6136
;4536.649975;4640.701212;1791.70873;3195.927614;4734.794592;2477.20932
;4124.22725;4209.2528;1653.581405;3062.43678;4429.902516;2362.23336
;3929.26378;4072.452084;1657.5279;3164.518006;4420.935102;2560.8282
;4139.22444;4314.48412;1708.832335;3321.566046;4689.957522;2451.07842
;3951.759565;4377.622912;1618.06295;3250.894428;4519.576656;2341.32864
;3734.30031;4314.48412;1558.865525;3250.894428;4367.130618;2330.87628
;3734.30031;4356.576648;1550.972535;3298.00884;4403.000274;2346.55482
;3816.784855;4419.71544;1586.49099;3360.828056;4501.641828;2503.34022
;4139.22444;4577.56242;1649.63491;3290.156438;4761.696834;2733.29214
;4461.664025;4388.146044;1858.799145;3564.990508;4824.468732;3156.61272
;4866.588155;4935.348908;1992.979975;3667.071734;5371.480986;2999.82732
;4559.14576;4893.25638;1890.371105;3447.204478;5048.654082;2816.91102
;4184.21601;4598.608684;1783.81574;3227.337222;4680.990108;2691.4827
;3921.765185;4325.007252;1657.5279;2952.503152;4394.03286;2414.49516
;3471.849485;3935.651368;1436.52418;2473.50663;3900.82509;1714.18704
;2617.009655;3114.847072;1116.858085;1853.166872;2923.376964;1505.13984
;2227.082715;2420.32036;943.212305;1460.546772;2519.843334;1024.33128
;1642.192305;1841.5481;710.3691;1091.483878;1892.124354;925.03386
;1462.226025;1431.145952;659.064665;981.55025;1694.841246;872.77206
;1387.240075;1304.868368;623.54621;887.321426;1605.167106;721.21284
;1222.270985;1136.498256;595.920745;903.02623;1398.916584;841.41498
;1439.73024;1189.113916;828.76395;1389.875154;1596.199692;1353.58062
;2362.057425;1946.77942;1203.680975;2222.229766;2555.71299;2289.06684
;3816.784855;3156.9396;1720.67182;3195.927614;3936.694746;2958.01788
;4904.08113;4440.761704;2099.53534;3918.348598;4941.045114;3360.43374
;5526.464515;5356.274188;2316.592565;4326.673502;5577.731508;3501.5406
;5661.439225;5840.33826;2466.559375;4625.064778;5918.49324;3825.56376
;5961.383025;6282.309804;2509.97082;4711.4412;6205.450488;3590.38566
;5526.464515;6240.217276;2348.164525;4554.39316;5855.721342;3433.60026
;5309.00526;6040.277768;2292.913595;4577.950366;5730.177546;3600.83802
;5473.97435;6208.64788;2304.75308;4593.65517;5927.460654;3214.1007
;4934.07551;6061.324032;2146.89328;4318.8211;5389.415814;3302.94576
;5099.0446;5850.861392;2135.053795;4020.429824;5479.089954;3193.19598
;4859.08956;5303.658528;2146.89328;4004.72502;4976.91477;3423.1479
;5084.04741;5429.936112;2269.234625;4153.920658;5532.894438;3846.46848
;5533.96311;5714.060676;2371.843495;4201.03507;6097.84152;3480.63588
;4949.0727;5566.736828;2166.625755;3816.267372;5461.155126;3297.71958
;4566.644355;5114.242152;1965.35451;3431.499674;5048.654082;2686.25652
;3764.29469;4482.854232;1641.74192;2834.717122;4169.84751;2236.80504
;3149.4099;3714.665596;1345.754795;2214.377364;3479.356632;1510.36602
;2204.58693;2588.690472;990.570245;1350.613144;2466.03885;1102.72398
;1747.172635;1715.270516;820.87096;1028.664662;2008.700736;945.93858
;1507.217595;1336.437764;730.101575;840.207014;1748.64573;820.51026
;1312.254125;1083.882596;674.850645;738.125788;1533.427794;810.0579
;1312.254125;978.651276;706.422605;832.354612;1533.427794;940.7124
;1529.71338;1125.975124;891.90787;1177.8603;1775.547972;1327.44972
;2219.58412;1641.608592;1176.05551;1782.495254;2564.680404;1938.91278
;3321.877585;2504.505416;1614.116455;2638.407072;3488.324046;2858.72046
;4671.624685;3756.758124;2075.85637;3384.385262;4743.762006;3151.38654
;5099.0446;4619.654948;2237.662665;3714.186146;5210.067534;3423.1479
;5353.99683;5072.149624;2411.308445;4028.282226;5721.210132;3496.31442
;5376.492615;5408.889848;2395.522465;4075.396638;5721.210132;3548.57622
;5316.503855;5461.505508;2356.057515;4083.24904;5801.916858;3428.37408
;5061.551625;5419.41298;2265.28813;4075.396638;5694.30789;3407.46936
;5016.560055;5429.936112;2285.020605;4216.739874;5792.949444;3731.49252
;5368.99402;5735.10694;2379.736485;4310.968698;6169.580832;3501.5406
;5196.526335;5714.060676;2245.555655;3879.086588;5945.395482;3417.92172
;5144.03617;5135.288416;2320.53906;3926.201;5344.578744;3600.83802
;5361.495425;5324.704792;2399.46896;3989.020216;5766.047202;3799.43286
;5541.461705;5408.889848;2486.29185;4051.839432;6053.00445;3940.53972
;5526.464515;5524.6443;2415.25494;3831.972176;5981.265138;3370.8861
;4596.638735;5030.057096;2056.123895;3282.304036;5039.686668;2858.72046
;3861.776425;4303.960988;1779.869245;2771.897906;4286.423892;2482.4355
;3261.888825;3662.049936;1472.042635;2104.443736;3560.063358;1405.84242
;2054.61503;2525.55168;935.319315;1209.269908;2250.820914;987.74802
;1589.70214;1515.331008;765.62003;934.435838;1784.515386;977.29566
;1552.209165;1252.252708;753.780545;910.878632;1757.613144;883.22442
;1454.72743;1168.067652;737.994565;934.435838;1650.004176;1045.236
;1732.175445;1283.822104;876.12189;1256.38432;1919.026596;1186.34286
;2152.096765;1641.608592;1254.98541;2057.329324;2358.429882;2414.49516
;4079.23568;3072.754544;1870.63863;3093.846388;4394.03286;2942.33934
;4934.07551;4293.437856;1965.35451;3188.075212;5129.360808;2519.01876
;4334.18791;4198.729668;1744.35079;2819.012318;4591.315968;2210.67414
;3786.790475;3704.142464;1590.437485;2646.259474;4196.749752;2174.09088
;3711.804525;3546.295484;1614.116455;2795.455112;4358.163204;2336.10246
;3899.2694;3798.850652;1657.5279;2928.945946;4672.022694;2231.57886
;3704.30593;3883.035708;1598.330475;2952.503152;4627.185624;2273.3883
;3674.31155;3956.697632;1618.06295;3109.551192;4779.631662;2430.1737
;3816.784855;4198.729668;1696.99285;3337.27085;5066.58891;2633.99472
;4056.739895;4503.900496;1791.70873;3541.433302;5416.318056;2921.43462
;4469.16262;4798.548192;1874.585125;3455.05688;5819.851686;2963.24406
;4641.630305;4598.608684;1992.979975;3557.138106;5272.839432;3046.86294
;4731.613445;4819.594456;2016.658945;3462.909282;5389.415814;2942.33934
;4536.649975;4630.17808;1977.193995;3337.27085;5192.132706;3005.0535
;4401.675265;4514.423628;1929.836055;3227.337222;5039.686668;2869.17282
;4034.24411;4325.007252;1768.02976;2921.093544;4627.185624;2492.88786
;3426.857915;3851.466312;1503.614595;2371.425404;3900.82509;1834.38918
;2579.51668;2988.569488;1187.894995;1703.971234;2887.507308;1442.42568
;2054.61503;2178.288324;958.998285;1256.38432;2241.8535;1024.33128
;1604.69933;1578.4698;793.245495;981.55025;1775.547972;1008.65274
;1582.203545;1315.3915;777.459515;950.140642;1748.64573;909.35532
;1484.72181;1220.683312;765.62003;973.697848;1650.004176;1081.81926
;1762.169825;1336.437764;903.747355;1303.498732;1919.026596;1233.37848
;2197.088335;1736.31678;1294.45036;2159.41055;2376.36471;2466.75696
;4124.22725;3199.032128;1886.42461;3180.22281;4429.902516;3020.73204
;4949.0727;4419.71544;1973.2475;3258.74683;5165.230464;2576.50674
;4349.1851;4261.86846;1736.4578;2866.12673;4591.315968;2257.70976
;3801.787665;3767.281256;1586.49099;2685.521484;4133.977854;2189.76942
;3726.801715;3609.434276;1614.116455;2834.717122;4250.554236;2357.00718
;3906.767995;3851.466312;1653.581405;2968.207956;4501.641828;2236.80504
;3741.798905;3935.651368;1594.38398;2983.91276;4358.163204;2252.48358
;3719.30312;3998.79016;1614.116455;3140.9608;4438.86993;2424.94752
;3884.27221;4240.822196;1689.09986;3345.123252;4698.924936;2639.2209
;4146.723035;4524.94676;1791.70873;3564.990508;5021.75184;2926.6608
;4604.13733;4861.686984;1886.42461;3486.466488;5416.318056;2989.37496
;4754.10923;4630.17808;1996.92647;3572.84291;5093.491152;3088.67238
;4784.10361;4840.64072;2016.658945;3478.614086;5236.969776;3005.0535
;4581.641545;4661.747476;1965.35451;3376.53286;5057.621496;2999.82732
;4439.16824;4493.377364;1914.050075;3203.780016;4950.012528;2900.5299
;4086.734275;4356.576648;1779.869245;2936.798348;4573.38114;2524.24494
;3479.34808;3861.989444;1523.34707;2363.573002;3864.955434;1839.61536
;2594.51387;3030.662016;1211.573965;1735.380842;2851.637652;1447.65186
;2069.61222;2178.288324;966.891275;1256.38432;2259.788328;1024.33128
;1619.69652;1578.4698;797.19199;981.55025;1775.547972;1013.87892
;1582.203545;1325.914632;777.459515;950.140642;1748.64573;914.5815
;1484.72181;1231.206444;769.566525;989.402652;1632.069348;1076.59308
;1769.66842;1357.484028;911.640345;1327.055938;1910.059182;1222.92612
;2204.58693;1736.31678;1290.503865;2167.262952;2358.429882;2477.20932
;4146.723035;3241.124656;1890.371105;3211.632418;4376.098032;3025.95822
;4949.0727;4440.761704;1965.35451;3266.599232;5174.197878;2607.86382
;4349.1851;4303.960988;1732.511305;2881.831534;4582.348554;2221.1265
;3794.28907;3788.32752;1586.49099;2716.931092;4116.043026;2174.09088
;3719.30312;3641.003672;1606.223465;2842.569524;4196.749752;2362.23336
;3906.767995;3861.989444;1645.688415;2991.765162;4429.902516;2247.2574
;3726.801715;3956.697632;1590.437485;2983.91276;4268.489064;2294.29302
;3719.30312;3998.79016;1610.16996;3180.22281;4331.260962;2487.66168
;3876.773615;4282.914724;1689.09986;3392.237664;4555.446312;2660.12562
;4131.725845;4588.085552;1803.548215;3596.400116;4851.370974;2916.20844
;4544.14857;4914.302644;1878.53162;3486.466488;5228.002362;2984.14878
;4619.13452;4640.701212;1961.408015;3494.31889;5021.75184;3041.63676
