Voll,Demand_segment,Cost_of_demand_curtailment_perMW,Max_demand_curtailment,Representative_Periods,Hours_per_period,Representative_Period_Index,Representative_Period_Weight,Time_index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,,,
,,,,,,,,6886,20825,29225,10625,21172,21016,11640,,,
,,,,,,,,6887,19144,26865,9944,19746,19455,11046,,,
,,,,,,,,6888,17468,24513,9459,18617,18181,10700,,,
,,,,,,,,6889,15935,22362,9416,20046,17704,10903,,,
,,,,,,,,6890,15239,21385,9168,19392,17112,10755,,,
,,,,,,,,6891,14733,20675,9011,18940,16824,10609,,,
,,,,,,,,6892,14316,20092,8952,18694,16656,10588,,,
,,,,,,,,6893,13556,18789,9049,18590,16869,10716,,,
,,,,,,,,6894,11820,16332,9158,17367,17219,10606,,,
,,,,,,,,6895,10094,13788,9401,16827,17776,10645,,,
,,,,,,,,6896,8817,12219,9909,17274,18894,11058,,,
,,,,,,,,6897,8873,12360,10494,18329,20237,11372,,,
,,,,,,,,6898,9906,13416,10954,19609,21057,11837,,,
,,,,,,,,6899,11515,15184,11426,20998,21667,12033,,,
,,,,,,,,6900,13253,17701,11924,22194,21970,12331,,,
,,,,,,,,6901,14651,20615,12361,23381,22201,12740,,,
,,,,,,,,6902,16609,23944,12713,24867,22316,13226,,,
,,,,,,,,6903,19102,27518,13036,26385,22444,13865,,,
,,,,,,,,6904,21529,30730,13216,27617,22634,14387,,,
,,,,,,,,6905,22626,31752,13222,27817,22836,14599,,,
,,,,,,,,6906,22361,31381,13060,27112,23152,14550,,,
,,,,,,,,6907,21743,30513,12948,26916,23300,14551,,,
,,,,,,,,6908,21784,30570,12683,25918,23458,14297,,,
,,,,,,,,6909,21467,30125,11982,24419,22790,13765,,,
,,,,,,,,6910,20111,28224,11116,22854,21199,12985,,,
,,,,,,,,6911,18283,25657,10352,21370,19445,12296,,,
,,,,,,,,6912,16718,23461,9793,20131,18165,11871,,,
,,,,,,,,6913,15745,22096,9437,19372,17389,11575,,,
,,,,,,,,6914,15214,21351,9278,18898,17006,11402,,,
,,,,,,,,6915,14905,20918,9222,18708,16879,11294,,,
,,,,,,,,6916,14752,20702,9409,19023,17085,11451,,,
,,,,,,,,6917,14195,19842,10008,19879,18119,12065,,,
,,,,,,,,6918,13170,19000,10721,19760,20029,12473,,,
,,,,,,,,6919,12368,18909,11261,19351,21858,12561,,,
,,,,,,,,6920,11997,19760,11588,19434,22785,12743,,,
,,,,,,,,6921,12218,20882,11952,20053,23204,13110,,,
,,,,,,,,6922,13042,21352,12227,21179,23512,13480,,,
,,,,,,,,6923,14258,21568,12408,22219,23741,13737,,,
,,,,,,,,6924,15640,22886,12671,23621,23876,14172,,,
,,,,,,,,6925,16705,24858,12854,24963,23997,14604,,,
,,,,,,,,6926,18212,28519,13077,26425,24031,15066,,,
,,,,,,,,6927,20101,30914,13162,27750,23939,15481,,,
,,,,,,,,6928,22336,32197,13170,28976,23852,15778,,,
,,,,,,,,6929,24963,35033,13054,29368,23841,15832,,,
,,,,,,,,6930,24563,34470,12872,28778,23785,15464,,,
,,,,,,,,6931,23662,33206,12810,28415,23919,15504,,,
,,,,,,,,6932,23484,32956,12622,27446,24178,15213,,,
,,,,,,,,6933,22995,32270,11909,25803,23456,14400,,,
,,,,,,,,6934,21477,30139,11072,23733,21776,13323,,,
,,,,,,,,6935,19464,27316,10371,21809,19995,12561,,,
,,,,,,,,6936,17731,24884,9850,20588,18591,11974,,,
,,,,,,,,6937,16235,22783,9500,19619,17738,11546,,,
,,,,,,,,6938,15565,21844,9297,19011,17383,11327,,,
,,,,,,,,6939,15187,21312,9227,18764,17261,11218,,,
,,,,,,,,6940,14967,21004,9394,18974,17533,11455,,,
,,,,,,,,6941,14671,20023,10016,19819,18627,12013,,,
,,,,,,,,6942,13738,18602,10775,19804,20598,12657,,,
,,,,,,,,6943,13028,17640,11177,19217,22574,12676,,,
,,,,,,,,6944,13519,17177,11424,18669,23312,12877,,,
,,,,,,,,6945,13624,17339,11683,18778,23417,13214,,,
,,,,,,,,6946,14053,18055,11871,19152,23539,13634,,,
,,,,,,,,6947,13719,19308,12035,19809,23550,14023,,,
,,,,,,,,6948,14675,20880,12215,20561,23578,14316,,,
,,,,,,,,6949,16509,22870,12284,21269,23689,14597,,,
,,,,,,,,6950,18265,25573,12328,21886,23747,14663,,,
,,,,,,,,6951,20666,28746,12262,22533,23646,14705,,,
,,,,,,,,6952,22619,31763,12164,23515,23660,14638,,,
,,,,,,,,6953,23160,32501,12033,24153,23679,14597,,,
,,,,,,,,6954,22657,31795,11950,24164,23622,14411,,,
,,,,,,,,6955,21900,30733,12023,24483,23785,14449,,,
,,,,,,,,6956,21965,30825,11950,23993,24115,14038,,,
,,,,,,,,6957,21618,30338,11403,22884,23586,13406,,,
,,,,,,,,6958,20294,28480,10496,21236,21797,12421,,,
,,,,,,,,6959,18421,25852,9852,19727,19927,11682,,,
,,,,,,,,6960,16686,23416,9328,18463,18557,11268,,,
,,,,,,,,6961,15665,21984,9052,17751,17805,10966,,,
,,,,,,,,6962,15015,21072,8927,17273,17465,10722,,,
,,,,,,,,6963,14673,20592,8886,17161,17307,10725,,,
,,,,,,,,6964,14498,20347,9111,17507,17628,11027,,,
,,,,,,,,6965,14078,19370,9739,18367,18793,11515,,,
,,,,,,,,6966,12781,17625,10509,18148,20889,12028,,,
,,,,,,,,6967,12377,17478,10924,18272,22732,12212,,,
,,,,,,,,6968,11787,16960,11084,18608,23389,12468,,,
,,,,,,,,6969,11947,17023,11206,18752,23469,12554,,,
,,,,,,,,6970,12499,17566,11335,19146,23303,12658,,,
,,,,,,,,6971,13679,18735,11635,20043,23471,12667,,,
,,,,,,,,6972,16470,20621,11810,21201,23571,12614,,,
,,,,,,,,6973,19024,22889,11899,22506,23623,12579,,,
,,,,,,,,6974,20710,26142,12058,24026,23703,12654,,,
,,,,,,,,6975,22053,29804,12162,25502,23807,12723,,,
,,,,,,,,6976,23505,33004,12225,26740,23471,12760,,,
,,,,,,,,6977,24147,33886,12216,27188,23777,12863,,,
,,,,,,,,6978,23692,33248,12155,26738,23754,12858,,,
,,,,,,,,6979,22849,32066,12203,26458,23849,13102,,,
,,,,,,,,6980,22876,32104,12063,25503,24166,12906,,,
,,,,,,,,6981,22415,31456,11452,24038,23542,12290,,,
,,,,,,,,6982,20839,29245,10564,22567,21787,11504,,,
,,,,,,,,6983,18905,26531,9859,20794,19900,10916,,,
,,,,,,,,6984,16999,23854,9370,19698,18452,10605,,,
,,,,,,,,6985,15807,22183,9068,18732,17666,10415,,,
,,,,,,,,6986,15063,21138,8893,18136,17226,10231,,,
,,,,,,,,6987,14579,20460,8852,17830,17149,10160,,,
,,,,,,,,6988,14320,20097,9046,18063,17420,10476,,,
,,,,,,,,6989,14061,19311,9632,18943,18464,11146,,,
,,,,,,,,6990,13472,17866,10403,18120,20507,11698,,,
,,,,,,,,6991,12756,17536,10824,17685,22412,11727,,,
,,,,,,,,6992,12050,18242,11033,17702,23135,11952,,,
,,,,,,,,6993,11730,18410,11237,18146,23364,12017,,,
,,,,,,,,6994,11960,18762,11404,19037,23498,12159,,,
,,,,,,,,6995,13094,19399,11646,20090,23773,12179,,,
,,,,,,,,6996,14732,21103,11798,21276,23872,12386,,,
,,,,,,,,6997,16622,23667,12072,22685,24164,12424,,,
,,,,,,,,6998,19050,27165,12288,24275,24443,12653,,,
,,,,,,,,6999,21658,31007,12479,26126,24655,12929,,,
,,,,,,,,7000,24364,34691,12618,27449,24850,12907,,,
,,,,,,,,7001,25462,35731,12627,27694,24926,12949,,,
,,,,,,,,7002,25085,35204,12516,27086,24702,12907,,,
,,,,,,,,7003,24248,34028,12526,26788,24721,13149,,,
,,,,,,,,7004,24181,33934,12250,25893,24786,12987,,,
,,,,,,,,7005,23496,32973,11611,24364,24011,12329,,,
,,,,,,,,7006,21781,30566,10736,22942,22282,11491,,,
,,,,,,,,7007,19552,27439,10011,21199,20281,10978,,,
,,,,,,,,7008,17542,24617,9485,19784,18752,10543,,,
,,,,,,,,7009,16035,22504,9178,18785,17911,10356,,,
,,,,,,,,7010,15079,21161,9012,18181,17390,10253,,,
,,,,,,,,7011,14687,20611,8915,17883,17158,10165,,,
,,,,,,,,7012,14533,20396,9057,18012,17327,10349,,,
,,,,,,,,7013,14121,19515,9635,18752,18300,10885,,,
,,,,,,,,7014,12831,17616,10303,17778,20061,11434,,,
,,,,,,,,7015,12097,16719,10703,17238,21891,11526,,,
,,,,,,,,7016,11350,16022,11035,17026,22876,11784,,,
,,,,,,,,7017,11509,16454,11245,17261,23146,11876,,,
,,,,,,,,7018,12376,17875,11501,17766,23486,12054,,,
,,,,,,,,7019,13715,19879,11726,18450,23780,12310,,,
,,,,,,,,7020,15482,22417,11931,19396,23972,12461,,,
,,,,,,,,7021,17529,25347,12224,20676,24324,12660,,,
,,,,,,,,7022,20076,28948,12509,22144,24567,12748,,,
,,,,,,,,7023,22855,32824,12777,23620,24793,12910,,,
,,,,,,,,7024,25397,36176,12903,24954,24997,12983,,,
,,,,,,,,7025,26524,37223,12798,25383,24936,12947,,,
,,,,,,,,7026,26036,36539,12487,24819,24482,12727,,,
,,,,,,,,7027,25027,35122,12269,24377,24159,12765,,,
,,,,,,,,7028,24700,34663,12058,23507,24059,12618,,,
,,,,,,,,7029,23911,33557,11502,22311,23286,12149,,,
,,,,,,,,7030,22268,31250,10737,21475,21819,11430,,,
,,,,,,,,7031,20280,28459,10035,20083,20086,10926,,,
,,,,,,,,7032,18359,25765,9510,18857,18694,10560,,,
,,,,,,,,7033,16833,23622,9116,18029,17702,10394,,,
,,,,,,,,7034,15753,22108,8889,17410,17124,10254,,,
,,,,,,,,7035,14971,21009,8775,16995,16856,10136,,,
,,,,,,,,7036,14448,20276,8780,16882,16801,10200,,,
,,,,,,,,7037,13754,18911,8981,17010,17099,10385,,,
,,,,,,,,7038,11897,16368,9128,15560,17631,10455,,,
,,,,,,,,7039,10326,14356,9418,14986,18529,10503,,,
,,,,,,,,7040,9512,13154,9917,15163,19676,10914,,,
,,,,,,,,7041,9930,13881,10462,15801,20913,11461,,,
,,,,,,,,7042,10695,15465,10805,16677,21719,11702,,,
,,,,,,,,7043,11946,17471,11077,17727,22044,11854,,,
,,,,,,,,7044,13807,20093,11406,18970,22190,12029,,,
,,,,,,,,7045,15922,23106,11732,20366,22329,11981,,,
,,,,,,,,7046,18198,26329,12053,22048,22524,12287,,,
,,,,,,,,7047,20791,29921,12323,23768,22708,12554,,,
,,,,,,,,7048,23405,33391,12534,25202,22982,12744,,,
,,,,,,,,7049,24332,34146,12512,25766,23052,12951,,,
,,,,,,,,7050,24003,33685,12315,25159,22845,12771,,,
,,,,,,,,7051,23198,32554,12127,24459,22886,12940,,,
,,,,,,,,7052,22932,32182,11894,23349,22940,12759,,,
,,,,,,,,7053,22105,31021,11340,22032,22323,12225,,,
,,,,,,,,7054,20825,29225,10625,21172,21016,11640,,,
,,,,,,,,7055,19144,26865,9944,19746,19455,11046,,,
,,,,,,,,7056,17468,24513,9459,18617,18181,10700,,,
,,,,,,,,7057,13154,18459,9185,15496,19979,11318,,,
,,,,,,,,7058,12503,17546,8977,15161,19443,11485,,,
,,,,,,,,7059,12129,17022,8905,14991,19188,11464,,,
,,,,,,,,7060,11955,16777,8922,15040,19047,11435,,,
,,,,,,,,7061,11962,16786,9051,15303,19304,11556,,,
,,,,,,,,7062,11747,15652,9332,15707,19966,11632,,,
,,,,,,,,7063,9821,12964,9708,14801,21144,11808,,,
,,,,,,,,7064,8073,11087,10146,13875,22576,11945,,,
,,,,,,,,7065,7420,10444,10469,13386,23793,11971,,,
,,,,,,,,7066,7022,10260,10682,13197,24434,11890,,,
,,,,,,,,7067,7404,10964,10723,13171,24715,11829,,,
,,,,,,,,7068,8116,11985,10717,13442,24712,11836,,,
,,,,,,,,7069,9291,13552,10676,13854,24623,11774,,,
,,,,,,,,7070,11068,15897,10650,14664,24468,11957,,,
,,,,,,,,7071,13690,19197,10779,15917,24508,12385,,,
,,,,,,,,7072,14735,20679,11120,17665,24863,13035,,,
,,,,,,,,7073,15490,21739,11841,19231,26449,14028,,,
,,,,,,,,7074,17294,24270,12180,20283,27779,14062,,,
,,,,,,,,7075,17494,24549,12069,20051,27540,13919,,,
,,,,,,,,7076,17244,24199,11881,19661,27053,13559,,,
,,,,,,,,7077,16774,23541,11532,18827,26275,13004,,,
,,,,,,,,7078,15860,22256,10876,17655,24831,12131,,,
,,,,,,,,7079,14557,20429,10126,16404,22824,11583,,,
,,,,,,,,7080,13341,18723,9627,15668,20964,11188,,,
,,,,,,,,7081,12800,17963,9380,15301,19895,11202,,,
,,,,,,,,7082,12388,17385,9243,15085,19356,11469,,,
,,,,,,,,7083,12180,17092,9233,15033,19239,11547,,,
,,,,,,,,7084,12155,17059,9429,15428,19528,11602,,,
,,,,,,,,7085,12446,17466,9933,16397,20591,12163,,,
,,,,,,,,7086,13000,16506,10950,17858,22972,12863,,,
,,,,,,,,7087,13216,15220,11870,16506,26029,13238,,,
,,,,,,,,7088,11224,14370,12053,14789,27634,13116,,,
,,,,,,,,7089,10172,13516,11945,13970,27293,13101,,,
,,,,,,,,7090,9992,13396,11844,13631,26877,12985,,,
,,,,,,,,7091,10136,13684,11762,13444,26451,12936,,,
,,,,,,,,7092,10598,14585,11571,13696,26049,12855,,,
,,,,,,,,7093,12082,16154,11472,14255,25795,12820,,,
,,,,,,,,7094,14918,18705,11366,15118,25649,13049,,,
,,,,,,,,7095,16312,22482,11315,16405,25499,13428,,,
,,,,,,,,7096,16621,23326,11586,18267,25933,13942,,,
,,,,,,,,7097,17360,24362,12400,19664,27530,14774,,,
,,,,,,,,7098,18979,26634,12785,20766,28791,14791,,,
,,,,,,,,7099,19017,26688,12634,20548,28454,14530,,,
,,,,,,,,7100,18682,26217,12439,20159,27939,14276,,,
,,,,,,,,7101,18043,25321,12017,19275,27004,13695,,,
,,,,,,,,7102,17054,23932,11275,17984,25419,12993,,,
,,,,,,,,7103,15542,21812,10498,16920,23361,12257,,,
,,,,,,,,7104,14147,19853,9911,16008,21491,11848,,,
,,,,,,,,7105,13174,18488,9617,15547,20417,11822,,,
,,,,,,,,7106,12521,17571,9437,15293,19907,12149,,,
,,,,,,,,7107,12437,17453,9342,15255,19704,12121,,,
,,,,,,,,7108,12383,17377,9501,15521,19824,12353,,,
,,,,,,,,7109,12516,17564,9929,16512,20583,12906,,,
,,,,,,,,7110,13199,18641,10888,18093,22668,13545,,,
,,,,,,,,7111,13909,20574,11737,17819,25462,13787,,,
,,,,,,,,7112,13679,21280,11893,16968,26902,13624,,,
,,,,,,,,7113,12061,20715,11760,16647,26480,13522,,,
,,,,,,,,7114,10183,19195,11668,16516,26064,13409,,,
,,,,,,,,7115,10260,18420,11604,16335,25772,13158,,,
,,,,,,,,7116,11087,18540,11532,16661,25543,13099,,,
,,,,,,,,7117,12270,19687,11505,17261,25426,13067,,,
,,,,,,,,7118,14083,21908,11473,17546,25326,13019,,,
,,,,,,,,7119,16233,23428,11530,17879,25371,13359,,,
,,,,,,,,7120,16766,23529,11862,18228,25750,13952,,,
,,,,,,,,7121,17439,24473,12493,19628,27349,14796,,,
,,,,,,,,7122,19026,26699,12665,20579,28558,14783,,,
,,,,,,,,7123,18985,26643,12472,20392,28337,14560,,,
,,,,,,,,7124,18649,26170,12291,19973,27864,14647,,,
,,,,,,,,7125,18053,25334,11817,19200,27007,13631,,,
,,,,,,,,7126,17015,23877,11071,17891,25493,12746,,,
,,,,,,,,7127,15560,21836,10227,16863,23372,12160,,,
,,,,,,,,7128,14156,19866,9661,15978,21563,11662,,,
,,,,,,,,7129,13312,18682,9331,15507,20477,11702,,,
,,,,,,,,7130,12899,18102,9141,15243,19933,11814,,,
,,,,,,,,7131,12742,17882,9107,15257,19782,11826,,,
,,,,,,,,7132,12657,17763,9192,15594,20000,11934,,,
,,,,,,,,7133,12669,17779,9641,16575,20951,12388,,,
,,,,,,,,7134,13600,18951,10562,17794,23274,13085,,,
,,,,,,,,7135,14725,20132,11439,17006,26512,13420,,,
,,,,,,,,7136,15692,20600,11684,15323,28212,13222,,,
,,,,,,,,7137,15495,19277,11585,14233,27749,13138,,,
,,,,,,,,7138,14834,19010,11556,13699,26950,12982,,,
,,,,,,,,7139,13648,18881,11423,13555,26428,12874,,,
,,,,,,,,7140,13598,19528,11291,13751,25879,12812,,,
,,,,,,,,7141,13940,20809,11229,14534,25509,12941,,,
,,,,,,,,7142,15168,22317,11132,15614,25202,12937,,,
,,,,,,,,7143,16586,23756,11195,17337,25251,13249,,,
,,,,,,,,7144,16945,23779,11489,18078,25842,13683,,,
,,,,,,,,7145,17554,24634,12210,19391,27778,14525,,,
,,,,,,,,7146,19111,26819,12569,20295,29278,14544,,,
,,,,,,,,7147,19065,26755,12424,20124,29242,14261,,,
,,,,,,,,7148,18659,26184,12288,19783,28821,13871,,,
,,,,,,,,7149,18059,25343,11899,19033,28055,13359,,,
,,,,,,,,7150,16909,23730,11210,17784,26460,12515,,,
,,,,,,,,7151,15552,21825,10416,16830,24294,11871,,,
,,,,,,,,7152,14127,19826,9880,16001,22410,11531,,,
,,,,,,,,7153,13237,18576,9590,15583,21317,11508,,,
,,,,,,,,7154,12772,17924,9449,15404,20791,11699,,,
,,,,,,,,7155,12477,17510,9432,15417,20624,11677,,,
,,,,,,,,7156,12339,17316,9567,15712,20894,11846,,,
,,,,,,,,7157,12427,17440,10041,16682,21915,12334,,,
,,,,,,,,7158,13174,18505,11063,18305,24244,13007,,,
,,,,,,,,7159,13834,20306,12009,18360,27484,13420,,,
,,,,,,,,7160,13679,21104,12187,17733,29120,13305,,,
,,,,,,,,7161,12178,21081,12004,17362,28707,13131,,,
,,,,,,,,7162,11572,20893,11937,17171,28324,13115,,,
,,,,,,,,7163,11663,21283,11845,16929,28012,13019,,,
,,,,,,,,7164,11889,21644,11678,16934,27669,12919,,,
,,,,,,,,7165,12680,21496,11629,17093,27650,12974,,,
,,,,,,,,7166,14465,21722,11512,17263,27087,12887,,,
,,,,,,,,7167,15871,22426,11516,17546,26968,13194,,,
,,,,,,,,7168,16451,23086,11770,17994,27279,13704,,,
,,,,,,,,7169,17045,23920,12475,19388,28934,14578,,,
,,,,,,,,7170,18691,26229,12876,20387,30023,14681,,,
,,,,,,,,7171,18701,26244,12769,20237,29884,14407,,,
,,,,,,,,7172,18364,25771,12574,19909,29287,14132,,,
,,,,,,,,7173,18108,25412,12160,19166,28470,13543,,,
,,,,,,,,7174,17117,24022,11478,17918,26873,12868,,,
,,,,,,,,7175,15563,21840,10712,16916,24660,12335,,,
,,,,,,,,7176,14223,19959,10148,16140,22611,12009,,,
,,,,,,,,7177,13266,18618,9845,15614,21540,11967,,,
,,,,,,,,7178,12640,17738,9711,15360,20953,12148,,,
,,,,,,,,7179,12470,17500,9705,15384,20798,12065,,,
,,,,,,,,7180,12548,17609,9843,15750,20966,12202,,,
,,,,,,,,7181,12871,18062,10315,16739,21875,12765,,,
,,,,,,,,7182,13129,16986,11227,18291,23980,13507,,,
,,,,,,,,7183,12095,15383,12123,17125,26900,13867,,,
,,,,,,,,7184,10755,14162,12335,15401,28610,13818,,,
,,,,,,,,7185,9731,13156,12263,14271,28453,13646,,,
,,,,,,,,7186,9259,12800,12118,13705,27947,13368,,,
,,,,,,,,7187,9339,13104,11970,13407,27721,13245,,,
,,,,,,,,7188,10000,13993,11799,13443,27385,13171,,,
,,,,,,,,7189,11174,15560,11581,13951,27061,13101,,,
,,,,,,,,7190,13194,18189,11542,14824,26903,13038,,,
,,,,,,,,7191,15633,21694,11564,16109,26814,13170,,,
,,,,,,,,7192,16351,22946,11809,17797,27190,13753,,,
,,,,,,,,7193,16992,23845,12494,19151,28856,14677,,,
,,,,,,,,7194,18702,26245,12702,20004,29700,14699,,,
,,,,,,,,7195,18585,26080,12461,19727,29253,14412,,,
,,,,,,,,7196,18090,25387,12293,19432,28562,14158,,,
,,,,,,,,7197,17576,24666,11988,18953,27803,13763,,,
,,,,,,,,7198,16852,23650,11433,18040,26648,13065,,,
,,,,,,,,7199,15786,22152,10836,17260,25254,12510,,,
,,,,,,,,7200,14476,20315,10276,16319,23299,12154,,,
,,,,,,,,7201,13456,18884,9916,15843,22195,12177,,,
,,,,,,,,7202,12963,18192,9746,15599,21486,12305,,,
,,,,,,,,7203,12707,17833,9715,15475,21200,12257,,,
,,,,,,,,7204,12544,17603,9785,15555,21221,12325,,,
,,,,,,,,7205,12555,17619,9982,16013,21713,12538,,,
,,,,,,,,7206,12364,16777,10449,16692,22792,12782,,,
,,,,,,,,7207,10377,14530,10924,16414,24280,12946,,,
,,,,,,,,7208,8509,12138,11388,15605,25954,13141,,,
,,,,,,,,7209,7709,11414,11768,14645,27239,13189,,,
,,,,,,,,7210,7483,11301,11886,13529,27815,13137,,,
,,,,,,,,7211,7705,11968,11764,12952,27595,13031,,,
,,,,,,,,7212,8926,13415,11647,12927,27172,12941,,,
,,,,,,,,7213,10067,14492,11490,13343,26605,12887,,,
,,,,,,,,7214,12004,16759,11374,14130,26123,12798,,,
,,,,,,,,7215,14301,19715,11394,15453,25807,12991,,,
,,,,,,,,7216,14783,20746,11747,17050,26417,13667,,,
,,,,,,,,7217,15667,21986,12521,18598,28232,14692,,,
,,,,,,,,7218,17480,24531,12743,19440,29163,14737,,,
,,,,,,,,7219,17513,24577,12537,19101,28776,14596,,,
,,,,,,,,7220,17233,24184,12372,18884,28127,14439,,,
,,,,,,,,7221,16833,23622,12097,18408,27515,14108,,,
,,,,,,,,7222,16226,22771,11497,17628,26386,13455,,,
,,,,,,,,7223,15223,21363,10987,17032,24965,12902,,,
,,,,,,,,7224,14059,19730,10466,16352,23369,12554,,,
,,,,,,,,7225,13154,18459,9185,15496,19979,11318,,,
,,,,,,,,7226,12503,17546,8977,15161,19443,11485,,,
,,,,,,,,7227,12129,17022,8905,14991,19188,11464,,,
,,,,,,,,7228,11955,16777,8922,15040,19047,11435,,,
,,,,,,,,7229,11962,16786,9051,15303,19304,11556,,,
,,,,,,,,7230,11747,15652,9332,15707,19966,11632,,,
,,,,,,,,7231,9821,12964,9708,14801,21144,11808,,,
,,,,,,,,7232,8073,11087,10146,13875,22576,11945,,,
,,,,,,,,7233,7420,10444,10469,13386,23793,11971,,,
,,,,,,,,7234,7022,10260,10682,13197,24434,11890,,,
,,,,,,,,7235,7404,10964,10723,13171,24715,11829,,,
,,,,,,,,7236,8116,11985,10717,13442,24712,11836,,,
,,,,,,,,7237,9291,13552,10676,13854,24623,11774,,,
,,,,,,,,7238,11068,15897,10650,14664,24468,11957,,,
,,,,,,,,7239,13690,19197,10779,15917,24508,12385,,,
,,,,,,,,7240,14735,20679,11120,17665,24863,13035,,,
,,,,,,,,7241,15490,21739,11841,19231,26449,14028,,,
,,,,,,,,7242,17294,24270,12180,20283,27779,14062,,,
,,,,,,,,7243,17494,24549,12069,20051,27540,13919,,,
,,,,,,,,7244,17244,24199,11881,19661,27053,13559,,,
,,,,,,,,7245,16774,23541,11532,18827,26275,13004,,,
,,,,,,,,7246,15860,22256,10876,17655,24831,12131,,,
,,,,,,,,7247,14557,20429,10126,16404,22824,11583,,,
,,,,,,,,7248,13341,18723,9627,15668,20964,11188,,,
,,,,,,,,7249,12800,17963,9380,15301,19895,11202,,,
,,,,,,,,7250,12388,17385,9243,15085,19356,11469,,,
,,,,,,,,7251,12180,17092,9233,15033,19239,11547,,,
,,,,,,,,7252,12155,17059,9429,15428,19528,11602,,,
,,,,,,,,7253,12446,17466,9933,16397,20591,12163,,,
,,,,,,,,7254,13000,16506,10950,17858,22972,12863,,,
,,,,,,,,7255,13216,15220,11870,16506,26029,13238,,,
,,,,,,,,7256,11224,14370,12053,14789,27634,13116,,,
,,,,,,,,7257,10172,13516,11945,13970,27293,13101,,,
,,,,,,,,7258,9992,13396,11844,13631,26877,12985,,,
,,,,,,,,7259,10136,13684,11762,13444,26451,12936,,,
,,,,,,,,7260,10598,14585,11571,13696,26049,12855,,,
,,,,,,,,7261,12082,16154,11472,14255,25795,12820,,,
,,,,,,,,7262,14918,18705,11366,15118,25649,13049,,,
,,,,,,,,7263,16312,22482,11315,16405,25499,13428,,,
,,,,,,,,7264,16621,23326,11586,18267,25933,13942,,,
,,,,,,,,7265,17360,24362,12400,19664,27530,14774,,,
,,,,,,,,7266,18979,26634,12785,20766,28791,14791,,,
,,,,,,,,7267,19017,26688,12634,20548,28454,14530,,,
,,,,,,,,7268,18682,26217,12439,20159,27939,14276,,,
,,,,,,,,7269,18043,25321,12017,19275,27004,13695,,,
,,,,,,,,7270,17054,23932,11275,17984,25419,12993,,,
,,,,,,,,7271,15542,21812,10498,16920,23361,12257,,,
,,,,,,,,7272,14147,19853,9911,16008,21491,11848,,,
,,,,,,,,7273,13174,18488,9617,15547,20417,11822,,,
,,,,,,,,7274,12521,17571,9437,15293,19907,12149,,,
,,,,,,,,7275,12437,17453,9342,15255,19704,12121,,,
,,,,,,,,7276,12383,17377,9501,15521,19824,12353,,,
,,,,,,,,7277,12516,17564,9929,16512,20583,12906,,,
,,,,,,,,7278,13199,18641,10888,18093,22668,13545,,,
,,,,,,,,7279,13909,20574,11737,17819,25462,13787,,,
,,,,,,,,7280,13679,21280,11893,16968,26902,13624,,,
,,,,,,,,7281,12061,20715,11760,16647,26480,13522,,,
,,,,,,,,7282,10183,19195,11668,16516,26064,13409,,,
,,,,,,,,7283,10260,18420,11604,16335,25772,13158,,,
,,,,,,,,7284,11087,18540,11532,16661,25543,13099,,,
,,,,,,,,7285,12270,19687,11505,17261,25426,13067,,,
,,,,,,,,7286,14083,21908,11473,17546,25326,13019,,,
,,,,,,,,7287,16233,23428,11530,17879,25371,13359,,,
,,,,,,,,7288,16766,23529,11862,18228,25750,13952,,,
,,,,,,,,7289,17439,24473,12493,19628,27349,14796,,,
,,,,,,,,7290,19026,26699,12665,20579,28558,14783,,,
,,,,,,,,7291,18985,26643,12472,20392,28337,14560,,,
,,,,,,,,7292,18649,26170,12291,19973,27864,14647,,,
,,,,,,,,7293,18053,25334,11817,19200,27007,13631,,,
,,,,,,,,7294,17015,23877,11071,17891,25493,12746,,,
,,,,,,,,7295,15560,21836,10227,16863,23372,12160,,,
,,,,,,,,7296,14156,19866,9661,15978,21563,11662,,,
,,,,,,,,7297,13312,18682,9331,15507,20477,11702,,,
,,,,,,,,7298,12899,18102,9141,15243,19933,11814,,,
,,,,,,,,7299,12742,17882,9107,15257,19782,11826,,,
,,,,,,,,7300,12657,17763,9192,15594,20000,11934,,,
,,,,,,,,7301,12669,17779,9641,16575,20951,12388,,,
,,,,,,,,7302,13600,18951,10562,17794,23274,13085,,,
,,,,,,,,7303,14725,20132,11439,17006,26512,13420,,,
,,,,,,,,7304,15692,20600,11684,15323,28212,13222,,,
,,,,,,,,7305,15495,19277,11585,14233,27749,13138,,,
,,,,,,,,7306,14834,19010,11556,13699,26950,12982,,,
,,,,,,,,7307,13648,18881,11423,13555,26428,12874,,,
